uis,text,favoriteCount,created,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
1200,"RT @YinMiushi: Inktober Day 27: ""Coat"" ! <U+265F><U+FE0F><U+0001F454><U+0001F45E><U+0001F48D><U+0001F6CB> 

#inktober #inktoberofficialpromt #inktober2019 #inktoberday27 #inkdrawing #traditionalart�",0,28/10/2019 02:38,1.18865E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dustin_Wretch,5,TRUE,FALSE
1201,"Inktober Day 27: ""Coat"" ! <U+265F><U+FE0F><U+0001F454><U+0001F45E><U+0001F48D><U+0001F6CB> 

#inktober #inktoberofficialpromt #inktober2019 #inktoberday27 #inkdrawing� https://t.co/XDHIThgtPi",10,28/10/2019 02:36,1.18865E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",YinMiushi,5,FALSE,FALSE
1202,RT @RinaldoZoontjes: Good Morning!!! Happy Lazy Twin Peaks Sunday Everyone!!!<U+0001F3D4><U+0001F525><U+0001F3D4><U+2615><U+FE0F><U+0001F44D><U+0001F3FB> #TwinPeaks #TwinPeaksTheReturn #ShellyJohnson #M�dchen�,0,28/10/2019 02:34,1.18865E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GabrielLFlores2,11,TRUE,FALSE
1203,RT @tweegirl: Must see for #TwinPeaks fans https://t.co/vTpztuDNgh,0,28/10/2019 02:27,1.18864E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
1204,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 02:17,1.18864E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brianna__read,54,TRUE,FALSE
1205,Must see for #TwinPeaks fans https://t.co/vTpztuDNgh,1,28/10/2019 02:06,1.18864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tweegirl,1,FALSE,FALSE
1206,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 02:02,1.18864E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gra_zer,54,TRUE,FALSE
1207,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/BX3CxbAoEy,3,28/10/2019 02:00,1.18864E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
1208,#TwinPeaks Leo for the past 25 years: https://t.co/GOq4RTeKRk,4,28/10/2019 01:58,1.18864E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",biancsthegreat,0,FALSE,FALSE
1209,RT @ScannerDromeMag: It's like they take a break from #Watchmen to play British #TwinPeaks.,0,28/10/2019 01:57,1.18864E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
1210,RT @TwinPeaksUKFest: This amazing interview with Sheryl Lee and Dana Ashbrook took place at the 2014 Twin Peaks UK Festival when the return�,0,28/10/2019 01:51,1.18863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",martini_ultra,8,TRUE,FALSE
1211,It's like they take a break from #Watchmen to play British #TwinPeaks.,0,28/10/2019 01:47,1.18863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ScannerDromeMag,1,FALSE,FALSE
1212,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 01:33,1.18863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",noelleleilani,54,TRUE,FALSE
1213,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 01:33,1.18863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",makeupandmystry,54,TRUE,FALSE
1214,"RT @ArchieFallon: #WashPostObituaries Leland Palmer, involved father, cornerstone of #Twinpeaks hospitality industry, dies at 52 <U+2066><U+2066>@Kyle_Ma�",0,28/10/2019 01:31,1.18863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jcsbimp,2,TRUE,FALSE
1215,"RT @ArchieFallon: #WashPostObituaries Leland Palmer, involved father, cornerstone of #Twinpeaks hospitality industry, dies at 52 <U+2066><U+2066>@Kyle_Ma�",0,28/10/2019 01:27,1.18863E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
1216,"#Repost @kyle_maclachlan
� � � � � �
So happy for our buddy, Dave! #OSCAR @lauradern #bluevelvet #ampas
#TwinPeaks� https://t.co/uVtYmIcF4c",1,28/10/2019 01:24,1.18863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lostdogs20,0,FALSE,FALSE
1217,"#WashPostObituaries Leland Palmer, involved father, cornerstone of #Twinpeaks hospitality industry, dies at 52 <U+2066><U+2066>� https://t.co/ads3orsKrP",2,28/10/2019 01:24,1.18863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArchieFallon,2,FALSE,FALSE
1218,"RT @sapphiremoon01: #TwinPeaks Everytime 119 comes up, I think of this. When it's 1:19 am/pm, if something at the store costs $1.19, it com�",0,28/10/2019 01:19,1.18863E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",david_dellis,3,TRUE,FALSE
1219,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 01:17,1.18863E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hazanko,54,TRUE,FALSE
1220,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 01:15,1.18863E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rigggitywrecked,54,TRUE,FALSE
1221,@Kyle_MacLachlan @LauraDern @DAVID_LYNCH I sorta watched a #TwinPeaks marathon a few days ago on @decadesnetwork!!� https://t.co/aUmPGcIApT,2,28/10/2019 01:13,1.18862E+18,286311652,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mickmoart,0,FALSE,FALSE
1222,"RT @sapphiremoon01: #TwinPeaks Everytime 119 comes up, I think of this. When it's 1:19 am/pm, if something at the store costs $1.19, it com�",0,28/10/2019 01:12,1.18862E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,3,TRUE,FALSE
1223,"@Kyle_MacLachlan @LauraDern @DAVID_LYNCH Oh this post SEZ it's you!!

But it's really just DOUGIE JONES in dopplega� https://t.co/c2FCrLzqDa",6,28/10/2019 01:08,1.18862E+18,286311652,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mickmoart,0,FALSE,FALSE
1224,"RT @sapphiremoon01: #TwinPeaks Everytime 119 comes up, I think of this. When it's 1:19 am/pm, if something at the store costs $1.19, it com�",0,28/10/2019 01:03,1.18862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WhiteRussianLTD,3,TRUE,FALSE
1225,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/i5B5HIOG5L,5,28/10/2019 01:00,1.18862E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
1226,RT @TwinPeaksUKFest: This amazing interview with Sheryl Lee and Dana Ashbrook took place at the 2014 Twin Peaks UK Festival when the return�,0,28/10/2019 00:59,1.18862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WhiteRussianLTD,8,TRUE,FALSE
1227,"#TwinPeaks Everytime 119 comes up, I think of this. When it's 1:19 am/pm, if something at the store costs $1.19, it� https://t.co/d0mFnlKpjm",2,28/10/2019 00:58,1.18862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sapphiremoon01,3,FALSE,FALSE
1228,RT @LycoApollo: Such an eerie and powerful moment. This episode had such a dreamlike quality that holds up as one of the best series finale�,0,28/10/2019 00:57,1.18862E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ArtLodestone,1,TRUE,FALSE
1229,"@NextBestPicture That�s me with people clamoring for #TwinPeaks Season 4. Why? It�s my favorite show, ever. But I w� https://t.co/42Ag4vhhXq",0,28/10/2019 00:56,1.18862E+18,949898869,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sdamackay,0,FALSE,FALSE
1230,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 00:56,1.18862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BookhouseBabes,54,TRUE,FALSE
1231,RT @TwinPeaksUKFest: This amazing interview with Sheryl Lee and Dana Ashbrook took place at the 2014 Twin Peaks UK Festival when the return�,0,28/10/2019 00:55,1.18862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BookhouseBabes,8,TRUE,FALSE
1232,"RT @mikeyswalker: Man oh man, I would love to hear stories from the BookHouse boys <U+2615><U+FE0F><U+0001F352><U+0001F967><U+0001F332><U+0001F332><U+0001F332><U+0001F3D4><U+26F0>  #TwinPeaks https://t.co/qhMPtnqefF",0,28/10/2019 00:54,1.18862E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BookhouseBabes,15,TRUE,FALSE
1233,"RT @ThatsOurWaldo: More often than not, according to David Lynch, ideas come as puzzle pieces. This clip from an interview by @holdengraber�",0,28/10/2019 00:45,1.18862E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",beccanalia,21,TRUE,FALSE
1234,Fire Walk With Me ended up leaving me with more questions? #TwinPeaks,16,28/10/2019 00:40,1.18862E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",biancsthegreat,0,FALSE,FALSE
1235,"RT @ThatsOurWaldo: More often than not, according to David Lynch, ideas come as puzzle pieces. This clip from an interview by @holdengraber�",0,28/10/2019 00:24,1.18861E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",holdengraber,21,TRUE,FALSE
1236,RT @BritishTrex: #NowWatching Twin Peaks: the return. #DavidLynch trippy meta commentary on the television industry as well as a cynical de�,0,28/10/2019 00:20,1.18861E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BritishTrex,2,TRUE,FALSE
1237,#TwinPeaks #119 https://t.co/5kIle1h9hp,0,28/10/2019 00:19,1.18861E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amarikidd,0,FALSE,FALSE
1238,Can we talk about how hot Bobby Briggs is? Thank you #TwinPeaks https://t.co/Snl2Jtyf6P,0,28/10/2019 00:18,1.18861E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellblazers,0,FALSE,FALSE
1239,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,28/10/2019 00:13,1.18861E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Richard05257441,54,TRUE,FALSE
1240,"RT @mikeyswalker: Man oh man, I would love to hear stories from the BookHouse boys <U+2615><U+FE0F><U+0001F352><U+0001F967><U+0001F332><U+0001F332><U+0001F332><U+0001F3D4><U+26F0>  #TwinPeaks https://t.co/qhMPtnqefF",0,28/10/2019 00:13,1.18861E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",justin_drabek,15,TRUE,FALSE
1241,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/nMGr1y0jpK,0,28/10/2019 00:12,1.18861E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
1242,RT @DamnGoodJoe: Bobby Briggs #doublerdiner #twinpeaks https://t.co/0YrGNjkeXS,0,28/10/2019 00:11,1.18861E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellblazers,272,TRUE,FALSE
1243,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/nMGr1y0jpK,0,28/10/2019 00:03,1.18861E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",genpai,2,TRUE,FALSE
1244,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/nMGr1y0jpK,11,28/10/2019 00:00,1.18861E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,2,FALSE,FALSE
1245,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:59,1.18861E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cuuadro,54,TRUE,FALSE
1246,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:47,1.1886E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Realtommyray,54,TRUE,FALSE
1247,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:46,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scarlettraces12,54,TRUE,FALSE
1248,"RT @FORKSTER_2013: ""Great"" Tune!!

#TwinPeaks
#DanceThroughIt
@TwinPeaksDudes
 
https://t.co/0bC2Dl8jWg

#music #rocknroll #rockmusic #rock�",0,27/10/2019 23:44,1.1886E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FORKSTER_2013,2,TRUE,FALSE
1249,"""Great"" Tune!!

#TwinPeaks
#DanceThroughIt
@TwinPeaksDudes
 
https://t.co/0bC2Dl8jWg

#music #rocknroll #rockmusic� https://t.co/Tj8xktx1Mh",3,27/10/2019 23:44,1.1886E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FORKSTER_2013,2,FALSE,FALSE
1250,RT @TwinPeaksUKFest: This amazing interview with Sheryl Lee and Dana Ashbrook took place at the 2014 Twin Peaks UK Festival when the return�,0,27/10/2019 23:41,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MatadorTK,8,TRUE,FALSE
1251,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:40,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",evansotelo,54,TRUE,FALSE
1252,"RT @ThatsOurWaldo: More often than not, according to David Lynch, ideas come as puzzle pieces. This clip from an interview by @holdengraber�",0,27/10/2019 23:38,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephenwilson04,21,TRUE,FALSE
1253,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:37,1.1886E+18,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",TwinPeaksUnwrap,54,TRUE,FALSE
1254,"RT @ThatsOurWaldo: More often than not, according to David Lynch, ideas come as puzzle pieces. This clip from an interview by @holdengraber�",0,27/10/2019 23:36,1.1886E+18,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",TwinPeaksUnwrap,21,TRUE,FALSE
1255,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:35,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tenaga_axinaga,54,TRUE,FALSE
1256,<U+2714><U+FE0E> s02e09 of #TwinPeaks,0,27/10/2019 23:30,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Saraa_Sa,0,FALSE,FALSE
1257,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/xWhbwKQick,0,27/10/2019 23:25,1.1886E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",genpai,3,TRUE,FALSE
1258,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:16,1.1886E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",coffeeprophet94,54,TRUE,FALSE
1259,"Just Completed the Cover Image for my Naked Lynch Visual Commentary page, coming soon.

Commentary Reference Materi� https://t.co/kKWsIV1KPB",0,27/10/2019 23:13,1.18859E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BareNakedLynch,0,FALSE,FALSE
1260,RT @lostdogs20: I totally agree #Cooprey Dale and Audrey should have always been endgame.  #TwinPeaks https://t.co/EN5THjdr1x,0,27/10/2019 23:12,1.18859E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
1261,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:11,1.18859E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JerryTheMouseV3,54,TRUE,FALSE
1262,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,27/10/2019 23:09,1.18859E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",madamlehman,559,TRUE,FALSE
1263,I totally agree #Cooprey Dale and Audrey should have always been endgame.  #TwinPeaks https://t.co/EN5THjdr1x,0,27/10/2019 23:07,1.18859E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lostdogs20,1,FALSE,FALSE
1264,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 23:02,1.18859E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NoseSprayJunkie,54,TRUE,FALSE
1265,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/9KQyItzClT,0,27/10/2019 23:00,1.18859E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",darthbomp,1,TRUE,FALSE
1266,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/9KQyItzClT,7,27/10/2019 23:00,1.18859E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
1267,"RT @mikeyswalker: Man oh man, I would love to hear stories from the BookHouse boys <U+2615><U+FE0F><U+0001F352><U+0001F967><U+0001F332><U+0001F332><U+0001F332><U+0001F3D4><U+26F0>  #TwinPeaks https://t.co/qhMPtnqefF",0,27/10/2019 22:57,1.18859E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,15,TRUE,FALSE
1268,RT @arttrashtic: I found this and it�s my only mood rn entering season 2 of Twin Peaks knowing that Dale and Audrey won�t be endgame and it�,0,27/10/2019 22:51,1.18859E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DevinRoss1939,2,TRUE,FALSE
1269,"RT @mikeyswalker: Man oh man, I would love to hear stories from the BookHouse boys <U+2615><U+FE0F><U+0001F352><U+0001F967><U+0001F332><U+0001F332><U+0001F332><U+0001F3D4><U+26F0>  #TwinPeaks https://t.co/qhMPtnqefF",0,27/10/2019 22:51,1.18859E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",msElenaKiseleva,15,TRUE,FALSE
1270,"If there�s any #TwinPeaks fan who like Springsteen, the whole end credits for #WesternStarsMovie is someone sweepin� https://t.co/8JlGF0deDS",0,27/10/2019 22:48,1.18859E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",supashoppa,0,FALSE,FALSE
1271,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 22:34,1.18858E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HassanOJMorad,54,TRUE,FALSE
1272,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 22:33,1.18858E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eraserhead_ok,54,TRUE,FALSE
1273,RT @ecojenner: She's dead! Wrapped in plastic! #twinpeaks #halloween https://t.co/lTZJACVMkh,0,27/10/2019 22:32,1.18858E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DreamsRestless,54,TRUE,FALSE
