"","Episode","word","sentiment"
"2300",NA,"fast-paced","positive"
"2301",NA,"faster","positive"
"2302",NA,"fastest","positive"
"2303",NA,"fastest-growing","positive"
"2304",NA,"fastidious","negative"
"2305",NA,"fastidiously","negative"
"2306",NA,"fastuous","negative"
"2307",NA,"fat","negative"
"2308",NA,"fat-cat","negative"
"2309",NA,"fat-cats","negative"
"2310",NA,"fatal","negative"
"2311",NA,"fatalistic","negative"
"2312",NA,"fatalistically","negative"
"2313",NA,"fatally","negative"
"2314",NA,"fatcat","negative"
"2315",NA,"fatcats","negative"
"2316",NA,"fateful","negative"
"2317",NA,"fatefully","negative"
"2318",NA,"fathomless","negative"
"2319",NA,"fatigue","negative"
"2320",NA,"fatigued","negative"
"2321",NA,"fatique","negative"
"2322",NA,"fatty","negative"
"2323",NA,"fatuity","negative"
"2324",NA,"fatuous","negative"
"2325",NA,"fatuously","negative"
"2326",NA,"fault","negative"
"2327",NA,"faultless","positive"
"2328",NA,"faults","negative"
"2329",NA,"faulty","negative"
"2330",NA,"fav","positive"
"2331",NA,"fave","positive"
"2332",NA,"favor","positive"
"2333",NA,"favorable","positive"
"2334",NA,"favored","positive"
"2335",NA,"favorite","positive"
"2336",NA,"favorited","positive"
"2337",NA,"favour","positive"
"2338",NA,"fawningly","negative"
"2339",NA,"faze","negative"
"2340",NA,"fear","negative"
"2341",NA,"fearful","negative"
"2342",NA,"fearfully","negative"
"2343",NA,"fearless","positive"
"2344",NA,"fearlessly","positive"
"2345",NA,"fears","negative"
"2346",NA,"fearsome","negative"
"2347",NA,"feasible","positive"
"2348",NA,"feasibly","positive"
"2349",NA,"feat","positive"
"2350",NA,"feature-rich","positive"
"2351",NA,"fecilitous","positive"
"2352",NA,"feckless","negative"
"2353",NA,"feeble","negative"
"2354",NA,"feeblely","negative"
"2355",NA,"feebleminded","negative"
"2356",NA,"feign","negative"
"2357",NA,"feint","negative"
"2358",NA,"feisty","positive"
"2359",NA,"felicitate","positive"
"2360",NA,"felicitous","positive"
"2361",NA,"felicity","positive"
"2362",NA,"fell","negative"
"2363",NA,"felon","negative"
"2364",NA,"felonious","negative"
"2365",NA,"ferociously","negative"
"2366",NA,"ferocity","negative"
"2367",NA,"fertile","positive"
"2368",NA,"fervent","positive"
"2369",NA,"fervently","positive"
"2370",NA,"fervid","positive"
"2371",NA,"fervidly","positive"
"2372",NA,"fervor","positive"
"2373",NA,"festive","positive"
"2374",NA,"fetid","negative"
"2375",NA,"fever","negative"
"2376",NA,"feverish","negative"
"2377",NA,"fevers","negative"
"2378",NA,"fiasco","negative"
"2379",NA,"fib","negative"
"2380",NA,"fibber","negative"
"2381",NA,"fickle","negative"
"2382",NA,"fiction","negative"
"2383",NA,"fictional","negative"
"2384",NA,"fictitious","negative"
"2385",NA,"fidelity","positive"
"2386",NA,"fidget","negative"
"2387",NA,"fidgety","negative"
"2388",NA,"fiend","negative"
"2389",NA,"fiendish","negative"
"2390",NA,"fierce","negative"
"2391",NA,"fiery","positive"
"2392",NA,"figurehead","negative"
"2393",NA,"filth","negative"
"2394",NA,"filthy","negative"
"2395",NA,"finagle","negative"
"2396","s1e7","fine","positive"
"2397",NA,"fine-looking","positive"
"2398",NA,"finely","positive"
"2399",NA,"finer","positive"
"2400",NA,"finest","positive"
"2401",NA,"finicky","negative"
"2402",NA,"firmer","positive"
"2403",NA,"first-class","positive"
"2404",NA,"first-in-class","positive"
"2405",NA,"first-rate","positive"
"2406",NA,"fissures","negative"
"2407",NA,"fist","negative"
"2408",NA,"flabbergast","negative"
"2409",NA,"flabbergasted","negative"
"2410",NA,"flagging","negative"
"2411",NA,"flagrant","negative"
"2412",NA,"flagrantly","negative"
"2413",NA,"flair","negative"
"2414",NA,"flairs","negative"
"2415",NA,"flak","negative"
"2416",NA,"flake","negative"
"2417",NA,"flakey","negative"
"2418",NA,"flakieness","negative"
"2419",NA,"flaking","negative"
"2420",NA,"flaky","negative"
"2421",NA,"flare","negative"
"2422",NA,"flares","negative"
"2423",NA,"flareup","negative"
"2424",NA,"flareups","negative"
"2425",NA,"flashy","positive"
"2426",NA,"flat-out","negative"
"2427",NA,"flatter","positive"
"2428",NA,"flattering","positive"
"2429",NA,"flatteringly","positive"
"2430",NA,"flaunt","negative"
"2431",NA,"flaw","negative"
"2432",NA,"flawed","negative"
"2433",NA,"flawless","positive"
"2434",NA,"flawlessly","positive"
"2435",NA,"flaws","negative"
"2436",NA,"flee","negative"
"2437",NA,"fleed","negative"
"2438",NA,"fleeing","negative"
"2439",NA,"fleer","negative"
"2440",NA,"flees","negative"
"2441",NA,"fleeting","negative"
"2442",NA,"flexibility","positive"
"2443",NA,"flexible","positive"
"2444",NA,"flicering","negative"
"2445",NA,"flicker","negative"
"2446",NA,"flickering","negative"
"2447",NA,"flickers","negative"
"2448",NA,"flighty","negative"
"2449",NA,"flimflam","negative"
"2450",NA,"flimsy","negative"
"2451",NA,"flirt","negative"
"2452",NA,"flirty","negative"
"2453",NA,"floored","negative"
"2454",NA,"flounder","negative"
"2455",NA,"floundering","negative"
"2456",NA,"flourish","positive"
"2457",NA,"flourishing","positive"
"2458",NA,"flout","negative"
"2459",NA,"fluent","positive"
"2460",NA,"fluster","negative"
"2461",NA,"flutter","positive"
"2462",NA,"foe","negative"
"2463",NA,"fond","positive"
"2464",NA,"fondly","positive"
"2465",NA,"fondness","positive"
"2466",NA,"fool","negative"
"2467",NA,"fooled","negative"
"2468",NA,"foolhardy","negative"
"2469",NA,"foolish","negative"
"2470",NA,"foolishly","negative"
"2471",NA,"foolishness","negative"
"2472",NA,"foolproof","positive"
"2473",NA,"forbid","negative"
"2474",NA,"forbidden","negative"
"2475",NA,"forbidding","negative"
"2476",NA,"forceful","negative"
"2477",NA,"foreboding","negative"
"2478",NA,"forebodingly","negative"
"2479",NA,"foremost","positive"
"2480",NA,"foresight","positive"
"2481",NA,"forfeit","negative"
"2482",NA,"forged","negative"
"2483",NA,"forgetful","negative"
"2484",NA,"forgetfully","negative"
"2485",NA,"forgetfulness","negative"
"2486",NA,"forlorn","negative"
"2487",NA,"forlornly","negative"
"2488",NA,"formidable","positive"
"2489",NA,"forsake","negative"
"2490",NA,"forsaken","negative"
"2491",NA,"forswear","negative"
"2492",NA,"fortitude","positive"
"2493",NA,"fortuitous","positive"
"2494",NA,"fortuitously","positive"
"2495",NA,"fortunate","positive"
"2496",NA,"fortunately","positive"
"2497",NA,"fortune","positive"
"2498",NA,"foul","negative"
"2499",NA,"foully","negative"
"2500",NA,"foulness","negative"
"2501",NA,"fractious","negative"
"2502",NA,"fractiously","negative"
"2503",NA,"fracture","negative"
"2504",NA,"fragile","negative"
"2505",NA,"fragmented","negative"
"2506",NA,"fragrant","positive"
"2507",NA,"frail","negative"
"2508",NA,"frantic","negative"
"2509",NA,"frantically","negative"
"2510",NA,"franticly","negative"
"2511",NA,"fraud","negative"
"2512",NA,"fraudulent","negative"
"2513",NA,"fraught","negative"
"2514",NA,"frazzle","negative"
"2515",NA,"frazzled","negative"
"2516",NA,"freak","negative"
"2517",NA,"freaking","negative"
"2518",NA,"freakish","negative"
"2519",NA,"freakishly","negative"
"2520",NA,"freaks","negative"
"2521",NA,"free","positive"
"2522",NA,"freed","positive"
"2523",NA,"freedom","positive"
"2524",NA,"freedoms","positive"
"2525",NA,"freeze","negative"
"2526",NA,"freezes","negative"
"2527",NA,"freezing","negative"
"2528",NA,"frenetic","negative"
"2529",NA,"frenetically","negative"
"2530",NA,"frenzied","negative"
"2531",NA,"frenzy","negative"
"2532",NA,"fresh","positive"
"2533",NA,"fresher","positive"
"2534",NA,"freshest","positive"
"2535",NA,"fret","negative"
"2536",NA,"fretful","negative"
"2537",NA,"frets","negative"
"2538",NA,"friction","negative"
"2539",NA,"frictions","negative"
"2540",NA,"fried","negative"
"2541",NA,"friendliness","positive"
"2542",NA,"friendly","positive"
"2543",NA,"friggin","negative"
"2544",NA,"frigging","negative"
"2545",NA,"fright","negative"
"2546",NA,"frighten","negative"
"2547",NA,"frightening","negative"
"2548",NA,"frighteningly","negative"
"2549",NA,"frightful","negative"
"2550",NA,"frightfully","negative"
"2551",NA,"frigid","negative"
"2552",NA,"frolic","positive"
"2553",NA,"frost","negative"
"2554",NA,"frown","negative"
"2555",NA,"froze","negative"
"2556",NA,"frozen","negative"
"2557",NA,"frugal","positive"
"2558",NA,"fruitful","positive"
"2559",NA,"fruitless","negative"
"2560",NA,"fruitlessly","negative"
"2561",NA,"frustrate","negative"
"2562",NA,"frustrated","negative"
"2563",NA,"frustrates","negative"
"2564",NA,"frustrating","negative"
"2565",NA,"frustratingly","negative"
"2566",NA,"frustration","negative"
"2567",NA,"frustrations","negative"
"2568",NA,"ftw","positive"
"2569",NA,"fuck","negative"
"2570",NA,"fucking","negative"
"2571",NA,"fudge","negative"
"2572",NA,"fugitive","negative"
"2573",NA,"fulfillment","positive"
"2574",NA,"full-blown","negative"
"2575",NA,"fulminate","negative"
"2576",NA,"fumble","negative"
"2577",NA,"fume","negative"
"2578",NA,"fumes","negative"
"2579",NA,"fun","positive"
"2580",NA,"fundamentalism","negative"
"2581",NA,"funky","negative"
"2582",NA,"funnily","negative"
"2583",NA,"funny","negative"
"2584",NA,"furious","negative"
"2585",NA,"furiously","negative"
"2586",NA,"furor","negative"
"2587",NA,"fury","negative"
"2588",NA,"fuss","negative"
"2589",NA,"fussy","negative"
"2590",NA,"fustigate","negative"
"2591",NA,"fusty","negative"
"2592",NA,"futile","negative"
"2593",NA,"futilely","negative"
"2594",NA,"futility","negative"
"2595",NA,"futurestic","positive"
"2596",NA,"futuristic","positive"
"2597",NA,"fuzzy","negative"
"2598",NA,"gabble","negative"
"2599",NA,"gaff","negative"
"2600",NA,"gaffe","negative"
"2601",NA,"gaiety","positive"
"2602",NA,"gaily","positive"
"2603",NA,"gain","positive"
"2604",NA,"gained","positive"
"2605",NA,"gainful","positive"
"2606",NA,"gainfully","positive"
"2607",NA,"gaining","positive"
"2608",NA,"gains","positive"
"2609",NA,"gainsay","negative"
"2610",NA,"gainsayer","negative"
"2611",NA,"gall","negative"
"2612",NA,"gallant","positive"
"2613",NA,"gallantly","positive"
"2614",NA,"galling","negative"
"2615",NA,"gallingly","negative"
"2616",NA,"galls","negative"
"2617",NA,"galore","positive"
"2618",NA,"gangster","negative"
"2619",NA,"gape","negative"
"2620",NA,"garbage","negative"
"2621",NA,"garish","negative"
"2622",NA,"gasp","negative"
"2623",NA,"gauche","negative"
"2624",NA,"gaudy","negative"
"2625",NA,"gawk","negative"
"2626",NA,"gawky","negative"
"2627",NA,"geekier","positive"
"2628",NA,"geeky","positive"
"2629",NA,"geezer","negative"
"2630",NA,"gem","positive"
"2631",NA,"gems","positive"
"2632",NA,"generosity","positive"
"2633",NA,"generous","positive"
"2634",NA,"generously","positive"
"2635",NA,"genial","positive"
"2636",NA,"genius","positive"
"2637",NA,"genocide","negative"
"2638",NA,"gentle","positive"
"2639",NA,"gentlest","positive"
"2640",NA,"genuine","positive"
"2641",NA,"get-rich","negative"
"2642",NA,"ghastly","negative"
"2643",NA,"ghetto","negative"
"2644",NA,"ghosting","negative"
"2645",NA,"gibber","negative"
"2646",NA,"gibberish","negative"
"2647",NA,"gibe","negative"
"2648",NA,"giddy","negative"
"2649",NA,"gifted","positive"
"2650",NA,"gimmick","negative"
"2651",NA,"gimmicked","negative"
"2652",NA,"gimmicking","negative"
"2653",NA,"gimmicks","negative"
"2654",NA,"gimmicky","negative"
"2655",NA,"glad","positive"
"2656",NA,"gladden","positive"
"2657",NA,"gladly","positive"
"2658",NA,"gladness","positive"
"2659",NA,"glamorous","positive"
"2660",NA,"glare","negative"
"2661",NA,"glaringly","negative"
"2662",NA,"glee","positive"
"2663",NA,"gleeful","positive"
"2664",NA,"gleefully","positive"
"2665",NA,"glib","negative"
"2666",NA,"glibly","negative"
"2667",NA,"glimmer","positive"
"2668",NA,"glimmering","positive"
"2669",NA,"glisten","positive"
"2670",NA,"glistening","positive"
"2671",NA,"glitch","negative"
"2672",NA,"glitches","negative"
"2673",NA,"glitter","positive"
"2674",NA,"glitz","positive"
"2675",NA,"gloatingly","negative"
"2676",NA,"gloom","negative"
"2677",NA,"gloomy","negative"
"2678",NA,"glorify","positive"
"2679",NA,"glorious","positive"
"2680",NA,"gloriously","positive"
"2681",NA,"glory","positive"
"2682",NA,"glow","positive"
"2683",NA,"glower","negative"
"2684",NA,"glowing","positive"
"2685",NA,"glowingly","positive"
"2686",NA,"glum","negative"
"2687",NA,"glut","negative"
"2688",NA,"gnawing","negative"
"2689",NA,"goad","negative"
"2690",NA,"goading","negative"
"2691",NA,"god-awful","negative"
"2692",NA,"god-given","positive"
"2693",NA,"god-send","positive"
"2694",NA,"godlike","positive"
"2695",NA,"godsend","positive"
"2696",NA,"gold","positive"
"2697",NA,"golden","positive"
"2698","s1e4","good","positive"
"2699",NA,"goodly","positive"
"2700",NA,"goodness","positive"
"2701",NA,"goodwill","positive"
"2702",NA,"goof","negative"
"2703",NA,"goofy","negative"
"2704",NA,"goon","negative"
"2705",NA,"goood","positive"
"2706",NA,"gooood","positive"
"2707",NA,"gorgeous","positive"
"2708",NA,"gorgeously","positive"
"2709",NA,"gossip","negative"
"2710",NA,"grace","positive"
"2711",NA,"graceful","positive"
"2712",NA,"gracefully","positive"
"2713",NA,"graceless","negative"
"2714",NA,"gracelessly","negative"
"2715",NA,"gracious","positive"
"2716",NA,"graciously","positive"
"2717",NA,"graciousness","positive"
"2718",NA,"graft","negative"
"2719",NA,"grainy","negative"
"2720",NA,"grand","positive"
"2721",NA,"grandeur","positive"
"2722",NA,"grapple","negative"
"2723",NA,"grate","negative"
"2724",NA,"grateful","positive"
"2725",NA,"gratefully","positive"
"2726",NA,"gratification","positive"
"2727",NA,"gratified","positive"
"2728",NA,"gratifies","positive"
"2729",NA,"gratify","positive"
"2730",NA,"gratifying","positive"
"2731",NA,"gratifyingly","positive"
"2732",NA,"grating","negative"
"2733",NA,"gratitude","positive"
"2734",NA,"gravely","negative"
"2735",NA,"greasy","negative"
"2736","s1e2","great","positive"
"2737","s1e6","great","positive"
"2738",NA,"greatest","positive"
"2739",NA,"greatness","positive"
"2740",NA,"greed","negative"
"2741",NA,"greedy","negative"
"2742",NA,"grief","negative"
"2743",NA,"grievance","negative"
"2744",NA,"grievances","negative"
"2745",NA,"grieve","negative"
"2746",NA,"grieving","negative"
"2747",NA,"grievous","negative"
"2748",NA,"grievously","negative"
"2749",NA,"grim","negative"
"2750",NA,"grimace","negative"
"2751",NA,"grin","positive"
"2752",NA,"grind","negative"
"2753",NA,"gripe","negative"
"2754",NA,"gripes","negative"
"2755",NA,"grisly","negative"
"2756",NA,"gritty","negative"
"2757",NA,"gross","negative"
"2758",NA,"grossly","negative"
"2759",NA,"grotesque","negative"
"2760",NA,"grouch","negative"
"2761",NA,"grouchy","negative"
"2762",NA,"groundbreaking","positive"
"2763",NA,"groundless","negative"
"2764",NA,"grouse","negative"
"2765",NA,"growl","negative"
"2766",NA,"grudge","negative"
"2767",NA,"grudges","negative"
"2768",NA,"grudging","negative"
"2769",NA,"grudgingly","negative"
"2770",NA,"gruesome","negative"
"2771",NA,"gruesomely","negative"
"2772",NA,"gruff","negative"
"2773",NA,"grumble","negative"
"2774",NA,"grumpier","negative"
"2775",NA,"grumpiest","negative"
"2776",NA,"grumpily","negative"
"2777",NA,"grumpish","negative"
"2778",NA,"grumpy","negative"
"2779",NA,"guarantee","positive"
"2780",NA,"guidance","positive"
"2781",NA,"guile","negative"
"2782",NA,"guilt","negative"
"2783",NA,"guiltily","negative"
"2784",NA,"guiltless","positive"
"2785",NA,"guilty","negative"
"2786",NA,"gullible","negative"
"2787",NA,"gumption","positive"
"2788",NA,"gush","positive"
"2789",NA,"gusto","positive"
"2790",NA,"gutless","negative"
"2791",NA,"gutsy","positive"
"2792",NA,"gutter","negative"
"2793",NA,"hack","negative"
"2794",NA,"hacks","negative"
"2795",NA,"haggard","negative"
"2796",NA,"haggle","negative"
"2797",NA,"hail","positive"
"2798",NA,"hairloss","negative"
"2799",NA,"halcyon","positive"
"2800",NA,"hale","positive"
"2801",NA,"halfhearted","negative"
"2802",NA,"halfheartedly","negative"
"2803",NA,"hallmark","positive"
"2804",NA,"hallmarks","positive"
"2805",NA,"hallowed","positive"
"2806",NA,"hallucinate","negative"
"2807",NA,"hallucination","negative"
"2808",NA,"hamper","negative"
"2809",NA,"hampered","negative"
"2810",NA,"handicapped","negative"
"2811",NA,"handier","positive"
"2812",NA,"handily","positive"
"2813",NA,"hands-down","positive"
"2814",NA,"handsome","positive"
"2815",NA,"handsomely","positive"
"2816",NA,"handy","positive"
"2817",NA,"hang","negative"
"2818",NA,"hangs","negative"
"2819",NA,"haphazard","negative"
"2820",NA,"hapless","negative"
"2821",NA,"happier","positive"
"2822",NA,"happily","positive"
"2823",NA,"happiness","positive"
"2824",NA,"happy","positive"
"2825",NA,"harangue","negative"
"2826",NA,"harass","negative"
"2827",NA,"harassed","negative"
"2828",NA,"harasses","negative"
"2829",NA,"harassment","negative"
"2830",NA,"harboring","negative"
"2831",NA,"harbors","negative"
"2832",NA,"hard","negative"
"2833",NA,"hard-hit","negative"
"2834",NA,"hard-line","negative"
"2835",NA,"hard-liner","negative"
"2836",NA,"hard-working","positive"
"2837",NA,"hardball","negative"
"2838",NA,"harden","negative"
"2839",NA,"hardened","negative"
"2840",NA,"hardheaded","negative"
"2841",NA,"hardhearted","negative"
"2842",NA,"hardier","positive"
"2843",NA,"hardliner","negative"
"2844",NA,"hardliners","negative"
"2845",NA,"hardship","negative"
"2846",NA,"hardships","negative"
"2847",NA,"hardy","positive"
"2848",NA,"harm","negative"
